X,Y,OBJECTID,Main_Categ,Sub_Catego,Company_Na,Address,City,State,ZIP_Code,County,SNAP_Acc
-76.6995850004006,39.3452840002362,3285,Convenience Store,Pharmacy,Rite Aid,4600 W Northern Pkwy,Baltimore,MD,21215,Baltimore City,Yes
-76.6843680003234,39.3393050000458,3286,Small Grocery/Corner Store, ,L & S Grocery,4601 Garrison Blvd,Baltimore,MD,21215,Baltimore City,
-76.6947249997292,39.3309359997642,3287,Supermarket, ,Shoprite,4601 Liberty Heights Ave,Baltimore,MD,21207,Baltimore City,Yes
-77.1188310000672,38.9492800000003,3288,Convenience Store,Pharmacy,CVS Pharmacy,4601 Sangamore Rd,Bethesda,MD,20816,Montgomery,Yes
-76.5644179996106,39.3381460002704,3289,Small Grocery/Corner Store, ,One Stop For Svc LLC,4609 Harcourt Rd,Baltimore,MD,21214,Baltimore City,
-77.1201020003115,38.9484800003328,3290,Small Grocery/Corner Store, ,Bethesda Market,4611 Sangamore Rd # D,Bethesda,MD,20816,Montgomery,
-77.1482049998645,38.6007839997,3291,Convenience Store,Gas Station,Indian Head Sunoco Svc Station,4615 Indian Head Hwy,Indian Head,MD,20640,Charles,
-76.6981169996145,39.2650259999844,3292,Supermarket, ,Giant Food,4622 Wilkens Ave,Baltimore,MD,21229,Baltimore,Yes
-76.6957929995839,39.2939569998889,3293,Supermarket, ,Giant Food,4624 Edmondson Ave,Baltimore,MD,21229,Baltimore City,Yes
-76.6399210003889,39.3454490002402,3294,Convenience Store,Pharmacy,CVS Pharmacy,4625 Falls Rd,Baltimore,MD,21209,Baltimore City,Yes
-76.6435800002378,39.2141139998268,3295,Convenience Store,Gas Station,Shell,463 N Camp Meade Rd,Linthicum Heights,MD,21090,Anne Arundel,
-76.5267770000862,39.2897169999366,3296,Small Grocery/Corner Store, ,Sunset Convenience Inc,467 Pembrooke Blvd,Baltimore,MD,21224,Baltimore,
-77.4228500003234,39.4137449997954,3297,Small Grocery/Corner Store, ,Asian Super Market,467 W Patrick St # 10,Frederick,MD,21701,Frederick,Yes
-76.4726309996235,39.103782000065,3298,Supermarket, ,Angel's Food Market Inc,4681 Mountain Rd,Pasadena,MD,21122,Anne Arundel,Yes
-76.0764100001769,38.7727800000757,3299,Convenience Store,Gas Station,U 5 Foods,47 S Washington St,Easton,MD,21601,Talbot,Yes
-76.5609470000826,39.3085500002725,3300,Convenience Store,Chain,7-Eleven,4700 Erdman Ave,Baltimore,MD,21205,Baltimore City,Yes
-76.5576580001295,38.8495310000579,3301,Convenience Store,Chain,High's,4700 Muddy Creek Rd,West River,MD,20778,Anne Arundel,Yes
-76.5558470001099,39.2811579999969,3302,Convenience Store,Gas Station,Caroll Motor Fuel,4700 Odonnell St,Baltimore,MD,21224,Baltimore City,
-77.1189680003345,38.9503120000957,3303,Supermarket, ,Safeway,4701 Sangamore Rd # M1,Bethesda,MD,20816,Montgomery,Yes
-76.7001290003737,39.2639800003227,3304,Convenience Store,Pharmacy,CVS Pharmacy,4701 Wilkens Ave,Catonsville,MD,21228,Baltimore,Yes
-76.7346120003645,38.8243329997332,3305,Convenience Store,Chain,7-Eleven,4704 Crain Hwy,Upper Marlboro,MD,20772,Prince Georges,Yes
-76.9522580004257,38.5830160003453,3306,Convenience Store,Chain,Dash In Food Stores,4705 Crain Hwy,White Plains,MD,20695,Charles,Yes
-76.8429930000801,39.2444999999721,3307,Supermarket, ,Giant Food,4715 Dorsey Hall Dr,Ellicott City,MD,21042,Howard,Yes
-76.5559940004231,39.2868229999115,3308,Small Grocery/Corner Store, ,Happiness Grocery,4717 Eastern Ave,Baltimore,MD,21224,Baltimore City,Yes
-76.6092970002636,39.346421999937,3309,Convenience Store,Gas Station,Sunoco Gas Station,4719 York Rd,Baltimore,MD,21212,Baltimore City,
-76.9292340000306,39.0153899997075,3310,Supermarket, ,SHOPPERS,4720 Cherry Hill Rd,College Park,MD,20740,Prince Georges,Yes
-76.6959139999578,39.3315669997189,3311,Small Grocery/Corner Store, ,Barbara's Groceries LLC,4722 Liberty Heights Ave,Gwynn Oak,MD,21207,Baltimore City,
-76.4671840002196,39.1065429999255,3312,Convenience Store,Chain,7-Eleven,4730 Mountain Rd # 2,Pasadena,MD,21122,Anne Arundel,Yes
-76.465886000211,39.1050160000449,3313,Convenience Store,Gas Station,Gibson Island Shell,4731 Mountain Rd,Pasadena,MD,21122,Anne Arundel,
-76.9249500000177,38.847810000139,3314,Small Grocery/Corner Store, ,Frutas Fresh Market Mercado Latino,4733 Silver Hill Rd,Suitland,MD,20746,Prince Georges,Yes
-76.6952360000903,39.2607149998141,3315,Convenience Store,Pharmacy,Walgreens,4733 Westland Blvd # A,Arbutus,MD,21227,Baltimore,Yes
-76.9243359997244,38.8481740002581,3316,Convenience Store,Gas Station,Suitland Station,4747 Silver Hill Rd,Suitland,MD,20746,Prince Georges,
-76.8404270002002,39.2425539996982,3317,Convenience Store,Gas Station,Dorsey Hall Shell,4755 Dorsey Hall Dr,Ellicott City,MD,21042,Howard,
-75.9467700000551,39.606868999801,3318,Small Grocery/Corner Store, ,Howards Market Inc,480 N Mauldin Ave,North East,MD,21901,Cecil,
-76.8350240002789,38.956410999915,3319,Small Grocery/Corner Store, ,Grand Food Svc,4800 Walden Ln,Lanham,MD,20706,Prince Georges,
-76.935702000332,38.9390950002874,3320,Convenience Store,Gas Station,Shell,4801 Annapolis Rd,Bladensburg,MD,20710,Prince Georges,
-76.9309870003239,38.8729600000637,3321,Supermarket, ,Compare Foods Marlboro Pike,4801 Marlboro Pike,Capitol Heights,MD,20743,Prince Georges,Yes
-76.9484489998906,38.8242680002408,3322,Convenience Store,Gas Station,Marlow Heights Citgo,4801 Saint Barnabas Rd,Temple Hills,MD,20748,Prince Georges,
-76.4102140001342,39.6722629996821,3323,Convenience Store,Chain,High's,4802 Rocks Rd,Street,MD,21154,Harford,Yes
-77.0965349997683,38.992794000237,3324,Supermarket, ,Harris Teeter,4805 Battery Ln,Bethesda,MD,20814,Montgomery,Yes
-76.1823999999148,39.509400000291,3325,Convenience Store,Gas Station,Sunoco Aplus,4805 Jfk Memorial Hwy,Aberdeen,MD,21001,Harford,
-76.9496840001499,38.8238150002257,3326,Convenience Store,Gas Station,Temple Hill Shell,4811 Saint Barnabas Rd,Temple Hills,MD,20748,Prince Georges,
-76.5536810002632,39.3240510000341,3327,Small Grocery/Corner Store, ,R & J Mart,4812 Bowleys Ln,Baltimore,MD,21206,Baltimore City,Yes
-77.0994289997112,39.0464630000613,3328,Small Grocery/Corner Store, ,Food Stop Mini Mart,4820 Boiling Brook Pkwy,Rockville,MD,20852,Montgomery,
-76.554896000431,39.2813689997735,3329,Convenience Store,Chain,Royal Farms,4820 Odonnell St,Baltimore,MD,21224,Baltimore City,Yes
-76.9300490001654,38.8731980000871,3330,Small Grocery/Corner Store, ,Oliver Food Mp Inc,4825 Marlboro Pike,Capitol Heights,MD,20743,Prince Georges,
-76.9347599999756,38.9397080002858,3331,Small Grocery/Corner Store, ,El Chaparrito Grocery LLC,4826 Annapolis Rd # A,Bladensburg,MD,20710,Prince Georges,
-76.9299749996473,38.9478110001201,3332,Convenience Store,Gas Station,Sunoco Gas Station,4836 Kenilworth Ave,Hyattsville,MD,20781,Prince Georges,
-76.929952000081,38.8737130000218,3333,Convenience Store,Pharmacy,CVS Pharmacy,4840 Marlboro Pike,Capitol Heights,MD,20743,Prince Georges,Yes
-77.0979709998691,38.9901870000893,3334,Small Grocery/Corner Store, ,News Express,4853 Cordell Ave #1,Bethesda,MD,20814,Montgomery,
-76.9281910002902,38.8726200000467,3335,Convenience Store,Chain,7-Eleven,4857 Marlboro Pike,Capitol Heights,MD,20743,Prince Georges,Yes
-77.0983020003052,39.0469720002052,3336,Supermarket, ,Moti's Market,4860 Boiling Brook Pkwy # 204,Rockville,MD,20852,Montgomery,Yes
-76.799993000117,39.236418999775,3337,Convenience Store,Chain,7-Eleven,4882 Montgomery Rd,Ellicott City,MD,21043,Howard,Yes
-76.9331439999498,38.9402080001218,3338,Supermarket, ,Americana Grocery 3,4900 Annapolis Rd,Bladensburg,MD,20710,Prince Georges,Yes
-76.5554999997803,39.2843999999082,3339,Convenience Store,Chain,Wawa Food Market,4901 Boston St,Baltimore,MD,21224,Baltimore City,Yes
-76.5590850000094,39.3064399997882,3340,Convenience Store,Gas Station,Erdman BP,4901 Erdman Ave,Baltimore,MD,21205,Baltimore City,Yes
-77.0012710004055,38.820971000291,3341,Convenience Store,Pharmacy,CVS Pharmacy,4901 Indian Head Hwy,Oxon Hill,MD,20745,Prince Georges,Yes
-76.92662200012,38.8722720002868,3342,Small Grocery/Corner Store, ,Express Food Market,4901 Marlboro Pike,Capitol Heights,MD,20743,Prince Georges,Yes
-76.5432360000955,39.3307819996684,3343,Small Grocery/Corner Store, ,One Stop Shop,4905 Frankford Ave Frnt,Baltimore,MD,21206,Baltimore City,
-76.6779519999005,39.3424010001046,3344,Small Grocery/Corner Store, ,M & S,4905 Reisterstown Rd,Baltimore,MD,21215,Baltimore City,
-76.923040000264,38.8474949998645,3345,Small Grocery/Corner Store, ,Suitland Market,4905 Suitland Rd,Suitland,MD,20746,Prince Georges,
-76.933899999635,38.9392000000557,3346,Convenience Store,Chain,7-Eleven,4907 Annapolis Rd,Bladensburg,MD,20710,Prince Georges,Yes
-76.9261269996524,38.8721310001162,3347,Convenience Store,Gas Station,BP,4909 Marlboro Pike,Capitol Heights,MD,20743,Prince Georges,
-76.922599000223,38.8512629999286,3348,Convenience Store,Chain,7-Eleven,4910 Silver Hill Rd,Suitland,MD,20746,Prince Georges,Yes
-75.5637859997135,38.3270449997413,3349,Convenience Store,Gas Station,Express Lane,4912 Snow Hill Rd,Salisbury,MD,21804,Wicomico,
-76.9270330000238,38.947618000059,3350,Small Grocery/Corner Store, ,San Jose Grocery,4917 Edmonston Rd,Hyattsville,MD,20781,Prince Georges,
-76.5667209997247,39.3466489996652,3351,Convenience Store,Chain,7-Eleven,4918 Harford Rd,Baltimore,MD,21214,Baltimore City,Yes
-76.9217599997988,39.0156680000015,3352,Convenience Store,Chain,7-Eleven,4921 Edgewood Rd,College Park,MD,20740,Prince Georges,Yes
-76.6181160003596,39.1178420001888,3353,Convenience Store,Chain,7-Eleven,495 Old Mill Rd # A,Millersville,MD,21108,Anne Arundel,Yes
-76.5501219999733,39.0811489998276,3354,Convenience Store,Pharmacy,Walgreens,496 Ritchie Hwy,Severna Park,MD,21146,Anne Arundel,Yes
-77.1003669998696,38.9805390003062,3355,Small Grocery/Corner Store, ,A & H Fish Co,4960 Bethesda Ave,Bethesda,MD,20814,Montgomery,
-76.5844309998869,39.0826889997717,3356,Convenience Store,Chain,7-Eleven,497 Jumpers Hole Rd,Severna Park,MD,21146,Anne Arundel,Yes
-76.5056359996807,38.4737300001356,3357,Convenience Store,Gas Station,St Leonard Citgo Fastop,4990 Saint Leonard Rd,Saint Leonard,MD,20685,Calvert,Yes
-76.3261170002891,39.4953170001928,3358,Supermarket, ,Shoprite,5 Bel Air South Pkwy # 1347,Bel Air,MD,21015,Harford,Yes
-76.6254599999968,39.4406609999968,3359,Convenience Store,Chain,Royal Farms,5 E Timonium Rd,Timonium,MD,21093,Baltimore,Yes
-79.4051929999855,39.4104669998519,3360,Convenience Store,Chain,Sheetz,5 N 3rd St,Oakland,MD,21550,Garrett,Yes
-76.6110250004424,39.2389079998525,3361,Small Grocery/Corner Store, ,B K Xpress Mart,5 W Patapsco Ave,Baltimore,MD,21225,Baltimore City,
-77.4532779997318,39.421143000061,3362,Small Grocery/Corner Store, ,Manantial Grocery,50 N Mccain Dr,Frederick,MD,21702,Frederick,Yes
-75.6069790000204,38.3717310001125,3363,Small Grocery/Corner Store, ,Shoppers One Stop Market,500 Delaware Ave,Salisbury,MD,21801,Wicomico,Yes
-76.6556139997688,39.1369480002683,3364,Convenience Store,Chain,7-Eleven,500 Donaldson Ave,Severn,MD,21144,Anne Arundel,Yes
-76.4513999997047,39.306599999949,3365,Convenience Store,Pharmacy,CVS Pharmacy,500 Eastern Blvd,Essex,MD,21221,Baltimore,Yes
-76.3491800001438,39.408022999916,3366,Convenience Store,Chain,Royal Farms,500 Joppa Farm Rd,Joppa,MD,21085,Harford,Yes
-76.8504129998853,39.1067390003019,3367,Small Grocery/Corner Store, ,Quick Stop Food Mart,500 Main St,Laurel,MD,20707,Prince Georges,Yes
-77.0107540001253,39.589690000177,3368,Convenience Store,Pharmacy,Walgreens,500 Meadow Creek Dr,Westminster,MD,21158,Carroll,Yes
-75.9317050003138,39.6116649999254,3369,Convenience Store,Chain,Royal Farms,500 Mechanics Valley Rd,North East,MD,21901,Cecil,Yes
-77.1437519997972,39.0909269996775,3370,Small Grocery/Corner Store, ,Maryvale Market,500 N Horners Ln,Rockville,MD,20850,Montgomery,
-76.0920880003866,39.5522669996574,3371,Convenience Store,Chain,7-Eleven,500 N Union Ave,Havre De Grace,MD,21078,Harford,Yes
-76.6758150003661,39.2166279999861,3372,Convenience Store,Gas Station,Exxon,500 Progress Dr,Linthicum,MD,21090,Anne Arundel,Yes
-76.5575080003417,39.2866589997655,3373,Small Grocery/Corner Store, ,Jimmie's Food Mart,500 S Macon St,Baltimore,MD,21224,Baltimore City,
-75.5973239998732,38.3605240002037,3374,Convenience Store,Gas Station,Center City Quick Mart,500 S Salisbury Blvd,Salisbury,MD,21801,Wicomico,Yes
-77.0992320000677,38.9772449999452,3375,Supermarket, ,Safeway,5000 Bradley Blvd,Bethesda,MD,20815,Montgomery,Yes
-76.920139999575,39.0164229999527,3376,Small Grocery/Corner Store, ,Mundo Latino Market,5000 Edgewood Rd,College Park,MD,20740,Prince Georges,Yes
-76.5553910000004,39.2997000002611,3377,Convenience Store,Gas Station,Monument Street Shell,5000 Pulaski Hwy,Baltimore,MD,21224,Baltimore City,
-79.3998029995847,39.4200709998004,3378,Small Grocery/Corner Store, ,C K Food LLC,5000 Thayer Ctr,Oakland,MD,21550,Garrett,
-77.099109999869,38.9790320001525,3379,Convenience Store,Gas Station,Bradley Blvd Liberty,5001 Bradley Blvd,Bethesda,MD,20815,Montgomery,
-76.6093549999899,39.34915500018,3380,Small Grocery/Corner Store, ,Rossiter Corner Store LLC,5001 York Rd,Baltimore,MD,21212,Baltimore City,
-76.61345300023,39.2251700002673,3381,Supermarket, ,Save-A-Lot,5007 Ritchie Hwy,Brooklyn,MD,21225,Anne Arundel,Yes
-76.6738190003986,39.2928949998286,3382,Small Grocery/Corner Store, ,Andy's Mart,501 Denison St,Baltimore,MD,21229,Baltimore City,Yes
-77.4050370002291,39.4202270001306,3383,Convenience Store,Chain,7-Eleven,501 N East St,Frederick,MD,21701,Frederick,Yes
-77.2193690003783,39.1455020003255,3384,Convenience Store,Gas Station,Quincy Orchard Shell,501 Quince Orchard Rd,Gaithersburg,MD,20878,Montgomery,
-76.2243000002361,38.7846999999607,3385,Small Grocery/Corner Store, ,Village Shoppe,501 S Talbot St,Saint Michaels,MD,21663,Talbot,
-75.614098000425,38.3699490001051,3386,Convenience Store,Gas Station,Salisbury Exxon,501 Spring Hill Rd,Salisbury,MD,21801,Wicomico,
-75.6177000003726,38.3690999996552,3387,Convenience Store,Gas Station,Exxon,501 W Salisbury Pkwy,Salisbury,MD,21801,Wicomico,Yes
-76.6321500000561,39.4225650000477,3388,Convenience Store,Chain,Royal Farms,501 W Seminary Ave,Lutherville,MD,21093,Baltimore,Yes
-76.6973819998456,39.2814859999392,3389,Small Grocery/Corner Store, ,New Shop Express,5010 Frederick Ave,Baltimore,MD,21229,Baltimore City,Yes
-76.9388730002844,39.2097849996755,3390,Convenience Store,Gas Station,Sunoco Gas Station,5015 Signal Bell Ln,Clarksville,MD,21029,Howard,
-75.8293049999296,38.885092000122,3391,Convenience Store,Chain,Royal Farms,502 Market St,Denton,MD,21629,Caroline,Yes
-76.5487450003221,39.0799240003206,3392,Convenience Store,Gas Station,Crown Gas Station,502 Ritchie Hwy,Severna Park,MD,21146,Anne Arundel,
-76.5208400002375,38.9691310002437,3393,Convenience Store,Gas Station,Chesapeake Market Citgo,502 S Cherry Grove Ave,Annapolis,MD,21401,Anne Arundel,Yes
-76.9261529995917,38.9504639997609,3394,Small Grocery/Corner Store, ,El Primo Grocery,5022 Edmonston Rd,Hyattsville,MD,20781,Prince Georges,
-76.612900000036,39.22490300016,3395,Small Grocery/Corner Store, ,Steak House Food Market,5023 Ritchie Hwy,Brooklyn,MD,21225,Anne Arundel,Yes
-76.5152349997515,38.9766669998824,3396,Convenience Store,Pharmacy,CVS Pharmacy,503 S Cherry Grove Ave,Annapolis,MD,21401,Anne Arundel,Yes
-76.7644959997998,38.8206710001952,3397,Small Grocery/Corner Store, ,Dutch Village Farmers Market,5030 Brown Station Rd,Upper Marlboro,MD,20772,Prince Georges,
-76.2955369996464,39.4224649999566,3398,Convenience Store,Chain,7-Eleven,504 Edgewood Rd,Edgewood,MD,21040,Harford,Yes
-76.7265139997936,39.2806479999489,3399,Convenience Store,Chain,Royal Farms,504 Edmondson Ave,Catonsville,MD,21228,Baltimore,Yes
-76.9048349996342,39.0409030002844,3400,Convenience Store,Chain,7-Eleven,5049 Garrett Ave,Beltsville,MD,20705,Prince Georges,Yes
-76.5066340001136,39.2396990000561,3401,Small Grocery/Corner Store, ,Avondale Mini Mart,505 Avondale Rd,Dundalk,MD,21222,Baltimore,Yes
-75.5595300001879,38.0754720002747,3402,Convenience Store,Pharmacy,Rite Aid,505 Linden Ave,Pocomoke City,MD,21851,Worcester,Yes
-77.1015729998166,38.96308000002,3403,Convenience Store,Gas Station,River Road Mobil,5054 River Rd,Bethesda,MD,20816,Montgomery,
-77.158795999622,39.6504639999306,3404,Convenience Store,Pharmacy,CVS Pharmacy,509 E Baltimore St,Taneytown,MD,21787,Carroll,Yes
-77.153353000416,39.0914020000928,3405,Convenience Store,Gas Station,Freestate Petroleum Corp,510 Hungerford Dr,Rockville,MD,20850,Montgomery,
-76.6630179996805,39.2933569997369,3406,Convenience Store,Gas Station,Samee Crown Inc,510 N Franklintown Rd,Baltimore,MD,21223,Baltimore City,
-76.7635219996564,38.8206970003328,3407,Convenience Store,Pharmacy,CVS Pharmacy,5100 Brown Station Rd,Upper Marlboro,MD,20772,Prince Georges,Yes
-76.7761379996937,39.3653739999994,3408,Small Grocery/Corner Store, ,Pantry 1 Food Mart,5100 Old Court Rd,Randallstown,MD,21133,Baltimore,Yes
-76.6827449997265,39.3421009999244,3409,Convenience Store,Gas Station,Garrison BP,5100 Reisterstown Rd,Baltimore,MD,21215,Baltimore City,
-76.6922719998272,39.2521169997336,3410,Supermarket, ,Save-A-Lot,5101 East Dr,Arbutus,MD,21227,Baltimore,Yes
-77.1306040003806,38.6026680002197,3411,Convenience Store,Chain,Dash In,5105 Indian Head Hwy,Indian Head,MD,20640,Charles,Yes
-77.1578519996158,39.6515290002984,3412,Supermarket, ,Food Lion,511 E Baltimore St,Taneytown,MD,21787,Carroll,Yes
-76.6752100002936,39.3483219998762,3413,Small Grocery/Corner Store, ,Dash Convenience Store,5110 Park Heights Ave,Baltimore,MD,21215,Baltimore City,Yes
-76.7625500000611,38.8201519997954,3414,Convenience Store,Gas Station,Marlboro Village Exxon,5111 John Rogers Blvd,Upper Marlboro,MD,20772,Prince Georges,
-76.6343820000251,39.3557910001363,3415,Supermarket, ,Eddie's Of Roland Park,5113 Roland Ave,Baltimore,MD,21210,Baltimore City,Yes
-77.1024990002795,38.9636120000626,3416,Convenience Store,Chain,7-Eleven,5114 River Rd,Bethesda,MD,20816,Montgomery,Yes
-77.0002930000641,38.819444999886,3417,Small Grocery/Corner Store, ,Eastover Tobacco & Convenience Store,5115 Indian Head Hwy,Oxon Hill,MD,20745,Prince Georges,Yes
-76.5937150003133,39.2853460002303,3418,Small Grocery/Corner Store, ,Broadway Convienant Mart,512 S Broadway,Baltimore,MD,21231,Baltimore City,Yes
-76.9189229997573,38.8226960002846,3419,Convenience Store,Gas Station,Auth Road Shell,5120 Auth Rd,Suitland,MD,20746,Prince Georges,
-76.6748289996288,39.3487969999519,3420,Small Grocery/Corner Store, ,Michael's Super Market Inc,5123 Park Heights Ave,Baltimore,MD,21215,Baltimore City,
-76.6835330000971,39.3424920001108,3421,Convenience Store,Gas Station,Marathon,5128 Reisterstown Rd,Baltimore,MD,21215,Baltimore City,
-76.0677169995792,39.2208079997833,3422,Convenience Store,Gas Station,College Heights BP,513 Washington Ave,Chestertown,MD,21620,Kent,
-76.4562760002697,39.2356190001012,3423,Convenience Store,Gas Station,Guru U LLC,5130 North Point Blvd,Sparrows Point,MD,21219,Baltimore,
-76.6757280003275,39.3484049999774,3424,Small Grocery/Corner Store, ,One Stop Market,5132 Park Heights Ave,Baltimore,MD,21215,Baltimore City,
-77.1027710002661,38.9645389998056,3425,Convenience Store,Gas Station,Marathon,5143 River Rd,Bethesda,MD,20816,Montgomery,
-77.1051720002895,39.0451280001147,3426,Supermarket, ,Rodman's White Flint,5148 Nicholson Ln,Kensington,MD,20895,Montgomery,
-77.3188749999212,39.7035870001876,3427,Supermarket, ,Trout's Jubilee Foods,515 E Main St,Emmitsburg,MD,21727,Frederick,Yes
-76.5438229997264,39.3229070003025,3428,Supermarket, ,Giant Food,5150 Sinclair Ln,Baltimore,MD,21206,Baltimore City,Yes
-76.8261890002893,39.4561939998575,3429,Convenience Store,Chain,Wawa,516 Main St,Reisterstown,MD,21136,Baltimore,Yes
-75.6140210004321,38.3700400000692,3430,Convenience Store,Chain,7-Eleven,516 W Salisbury Pkwy # 2,Salisbury,MD,21801,Wicomico,Yes
-75.5601910003369,38.0753330000309,3431,Small Grocery/Corner Store, ,Mercado Latino,517 Linden Ave,Pocomoke City,MD,21851,Worcester,Yes
-76.5469679997394,39.0794129999536,3432,Convenience Store,Chain,Royal Farms,517 Ritchie Hwy,Severna Park,MD,21146,Anne Arundel,Yes
-76.5480309995713,39.0793130002375,3433,Convenience Store,Gas Station,Macey's Corner Exxon II,518 Ritchie Hwy,Severna Park,MD,21146,Anne Arundel,
-76.5743410004447,38.9276430003075,3434,Supermarket, ,Safeway,52 Central Ave W,Edgewater,MD,21037,Anne Arundel,Yes
-77.15737299994,39.6489309998086,3435,Convenience Store,Chain,High's,520 E Baltimore St,Taneytown,MD,21787,Carroll,Yes
-76.6099619997122,39.3523059998132,3436,Convenience Store,Pharmacy,CVS Pharmacy,5200 York Rd,Baltimore,MD,21212,Baltimore City,Yes
-77.1038159996563,38.9653039997621,3437,Convenience Store,Gas Station,Kenwood Sunoco,5201 River Rd,Bethesda,MD,20816,Montgomery,
-76.683714999672,39.3434119997269,3438,Small Grocery/Corner Store, ,Salaam Grocery,5205 Reisterstown Rd,Baltimore,MD,21215,Baltimore City,
-77.0174349999637,39.0004359997801,3439,Small Grocery/Corner Store, ,Ertters Market,521 Dale Dr,Silver Spring,MD,20910,Montgomery,Yes
-77.730000000349,39.6459719997613,3440,Small Grocery/Corner Store, ,Madison Grocery Store,521 W Washington St,Hagerstown,MD,21740,Washington,Yes
-76.7143349995993,39.2912259997021,3441,Convenience Store,Gas Station,Carroll Fuel,5217 Baltimore National Pike,Baltimore,MD,21229,Baltimore,
-76.609831000191,39.3530609997366,3442,Small Grocery/Corner Store, ,Asia Food Corp Inc,5224 York Rd,Baltimore,MD,21212,Baltimore City,Yes
-77.1078190003602,39.0153050001452,3443,Small Grocery/Corner Store, ,Promenade Market & Deli,5225 Pooks Hill Rd # C10a,Bethesda,MD,20814,Montgomery,
-76.6091599999962,39.3278630002944,3444,Small Grocery/Corner Store, ,Caribbean & Intl Food Store,523 Gorsuch Ave,Baltimore,MD,21218,Baltimore City,
-76.4567879995574,39.2330680002154,3445,Convenience Store,Chain,7-Eleven,5230 North Point Blvd,Sparrows Point,MD,21219,Baltimore,Yes
-77.101822000237,39.0275000001418,3446,Small Grocery/Corner Store, ,EMC At Meridian Inc,5230 Tuckerman Ln,Rockville,MD,20852,Montgomery,
-76.5640290003465,39.3495830001762,3447,Convenience Store,Chain,Royal Farms,5232 Harford Rd,Baltimore,MD,21214,Baltimore City,Yes
-76.5850760001423,38.9882219997779,3448,Convenience Store,Gas Station,Crownsville Convenience Store,524 Defense Hwy,Annapolis,MD,21401,Anne Arundel,
-76.7177719996904,39.368388000191,3449,Convenience Store,Gas Station,Bp Slade,524 Reisterstown Rd,Pikesville,MD,21208,Baltimore,
-76.9161800003254,38.8663510000924,3450,Small Grocery/Corner Store, ,Lucky Market,5240 Marlboro Pike,Capitol Heights,MD,20743,Prince Georges,Yes
-76.8235859997012,39.4569209999901,3451,Convenience Store,Gas Station,Main Street CITGO,525 Main St,Reisterstown,MD,21136,Baltimore,
-76.9157729997213,38.8655730001687,3452,Convenience Store,Gas Station,Oakcrest Lowest Price,5258 Marlboro Pike,Capitol Heights,MD,20743,Prince Georges,Yes
-76.4528910000571,39.3688310002491,3453,Supermarket, ,Mom's Organic Market,5267 Campbell Blvd,Nottingham,MD,21236,Baltimore,Yes
-77.105216999597,38.9660020003423,3454,Supermarket, ,Whole Foods Market,5269 River Rd,Bethesda,MD,20816,Montgomery,Yes
-76.6787300002254,39.349534000243,3455,Small Grocery/Corner Store, ,Maryland's Own Market LLC,5270a Park Heights Ave,Baltimore,MD,21215,Baltimore City,
-77.410122999958,39.3752970001635,3456,Supermarket, ,Mom's Organic Market,5273 Buckeystown Pike,Frederick,MD,21704,Frederick,Yes
-76.6152340001123,39.296196000207,3457,Convenience Store,Chain,7-Eleven,529 N Charles St,Baltimore,MD,21201,Baltimore City,Yes
-76.5782229998765,39.2977839997508,3458,Small Grocery/Corner Store, ,Kenwood Grocery,530 N Kenwood Ave,Baltimore,MD,21205,Baltimore City,Yes
-76.6932889996284,39.2503669996948,3459,Convenience Store,Gas Station,Apex,5301 East Dr,Halethorpe,MD,21227,Baltimore,
-76.9231170002569,38.9541370000066,3460,Convenience Store,Gas Station,Redtop Gas Station,5301 Kenilworth Ave,Riverdale,MD,20737,Prince Georges,
-76.0668329998475,39.5717960001224,3461,Supermarket, ,Food Lion,5301 Pulaski Hwy # D,Perryville,MD,21903,Cecil,
-77.4452999997098,39.3894000000084,3462,Supermarket, ,Giant Food Inc,5310 New Design Rd,Frederick,MD,21703,Frederick,
-76.6938250001039,39.2492730001873,3463,Convenience Store,Chain,High's,5314 East Dr,Halethorpe,MD,21227,Baltimore,
-76.7860000004284,38.7947999998094,3464,Convenience Store,Chain,7-Eleven,5315 Water St,Upper Marlboro,MD,20772,Prince Georges,Yes
-77.4222639996191,39.3808269998145,3465,Supermarket, ,Giant Food,5316 New Design Rd,Frederick,MD,21703,Frederick,Yes
-76.7803449997137,39.3608270002413,3466,Small Grocery/Corner Store, ,Randallstown African Mkt Intl,5316 Old Court Rd,Randallstown,MD,21133,Baltimore,Yes
-76.6805820002528,39.3500369998942,3467,Small Grocery/Corner Store, ,Island Food Market,5318 Park Heights Ave,Baltimore,MD,21215,Baltimore City,Yes
-76.0688549997542,39.5709300000801,3468,Convenience Store,Pharmacy,Walgreens,5319 Pulaski Hwy,Perryville,MD,21903,Cecil,Yes
-76.6077110003749,39.3388669998622,3469,Small Grocery/Corner Store, ,York Food Market,532 Rose Hill Ter,Baltimore,MD,21218,Baltimore City,
-76.9997780004033,38.8175409997075,3470,Convenience Store,Gas Station,Eastover Gulf,5321 Indian Head Hwy,Oxon Hill,MD,20745,Prince Georges,
-76.9398030000469,38.9549559997025,3471,Supermarket, ,Yes Organic,5331 Baltimore Ave # 101,Hyattsville,MD,20781,Prince Georges,Yes
-77.7446220003994,39.4620560003278,3472,Small Grocery/Corner Store, ,Battleview Market,5331 Sharpsburg Pike,Sharpsburg,MD,21782,Washington,Yes
